movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt13836080,Ibn Badis,2017,,,Biography,,Add a Plot,Basil Al-Khatib,/name/nm5827108/,"Hassan Kechache, 
Hadjla Khelladi, 
Souhila Mallem, 
Youcef Sehairi","/name/nm0434145/,/name/nm10107522/,/name/nm6330432/,/name/nm7783635/",,
tt3493842,Semya Ulyanovykh,1957,,83 min,"Biography, Drama",5,"Film about the family of V.I. Lenin (born Vladimir Ilyich Ulyanov), his young years and how he became involved in politics.",Valentin Nevzorov,/name/nm0627561/,"Borya Burlyaev, 
Tamara Evgeneva-Ivanova, 
Sofiya Giatsintova, 
P. Golovin","/name/nm1199015/,/name/nm0947839/,/name/nm0157097/,/name/nm8716589/",10,
tt2159724,Ömer Hayyam,1973,,70 min,"Biography, History",6.4,Add a Plot,Tunç Basaran,/name/nm0059633/,"Orçun Sonat, 
Bahar Erdeniz, 
Seyyal Taner, 
Sami Tunç","/name/nm0814196/,/name/nm0258738/,/name/nm0849243/,/name/nm0876708/",19,
tt2641066,Project M,2014,,70 min,"Biography, Comedy, Crime",5.5,Go behind the scenes of the infamous duo MC Randumb & Jewish Dave for the most controversial rapumentary ever made. A look at America's lust for violence and fame.,"Alex Colonna, 
Chad Clinton Freeman",/name/nm3979968/,"David Rosen, 
Trent Fewkes, 
Tommie Vegas, 
Jason Morciglio","/name/nm2938167/,/name/nm4179855/,/name/nm5474492/,/name/nm2734394/,/name/nm3932383/",39,
tt1463772,Cankurtaran Istanbul,2009,,90 min,Biography,6.4,Four films of different genres start at different stages of their dramatic development. Yet all these four quite different stories will come to one single real common conclusion only to be ...                See full summary »,Bozkurt Palanduz,/name/nm2335482/,"Esra Banguoglu, 
Riza Kocaoglu, 
Selen Seyven, 
Serkan Öz","/name/nm2698509/,/name/nm1727502/,/name/nm2498137/,/name/nm3502717/",12,
tt2081332,Pevuchaya Rossiya,1986,,,"Biography, History",,"The film tells about the founder of the first Russian peasant choir Mitrofan Efimovich Pyatnitskiy, about his life, tragic love and other facts of his biography. The picture reflects the ...                See full summary »",Vasiliy Panin,/name/nm0659522/,"Yuriy Solomin, 
Elena Antonova, 
Lyubov Sokolova, 
Nikolay Grinko","/name/nm0813272/,/name/nm6615930/,/name/nm0812492/,/name/nm0342458/",,
tt2281571,Una lunga vacanza,2012,,53 min,"Animation, Biography, History",8.7,Add a Plot,Claudio Costa,/name/nm1297226/,"Callisto Cosulich, 
Alessandro D'Antonio, 
Carlo Bergamini, 
Frank Capra","/name/nm0182742/,/name/nm3944761/,/name/nm4936113/,/name/nm0001008/",12,
tt1843307,The Yellow Wallpaper,2011,,49 min,"Biography, Drama, History",,"Charlotte Gilman's epic prose flows jazz-like in a stream-of-consciousness story of a young woman dealing with depression, a domineering husband & physician in the patriarchal world of the ...                See full summary »",David Cain,/name/nm4322654/,Aasne Vigesaa,/name/nm4323186/,,
tt0366652,Jumalan morsian,2004,,85 min,"Biography, Drama",6.6,Add a Plot,"Anastasia Lapsui, 
Markku Lehmuskallio",/name/nm0487844/,"Jana Hudi, 
Ljubov Lapsui, 
Angelina Serotetto, 
Viktoria Hudi","/name/nm0499777/,/name/nm5483146/,/name/nm5499325/,/name/nm5498515/,/name/nm1375346/",104,
tt13797188,The Last Correspondent,2016,TV-14,50 min,"Biography, History, War",,"The courage and dedication of one American documentary filmmaker, Julien Bryan, altered the course of human history. Due to Bryan's relentless dedication to the defenders of Warsaw, the ...                See full summary »",Eugeniusz Starky,/name/nm7659821/,"Zygmunt Aksienow, 
Adolf Hitler, 
Kazimiera Mika","/name/nm12211776/,/name/nm0386944/,/name/nm12211775/",,
tt1214107,Caspar David Friedrich - Gedankenmaler der Romantik,2007,,45 min,Biography,,Add a Plot,Thomas Frick,/name/nm7470257/,"Marco Bahr, 
Karoline Hugler, 
Stephan Möller-Titel, 
Uwe Poppe","/name/nm0046954/,/name/nm2682442/,/name/nm1907306/,/name/nm1011949/",,
tt23057962,The Bodacious Bears,2022,,,Biography,,"Detailing the history of the SUNY Potsdam (Potsdam State) Bears Basketball program, The Bodacious Bears is set to premiere on November 6, 2022. This team became nationally renowned when ...                See full summary »",Francesco Palumbo,/name/nm14183186/,"Steve Babiarz, 
Jim Bechtel, 
John Beilein, 
Jim Boeheim","/name/nm14211292/,/name/nm14211296/,/name/nm2080804/,/name/nm0091177/",,
tt1964591,Cheating the Stillness: The World of Julia Peterkin,2010,,,Biography,,"The World of Julia Peterkin chronicles the life of a remarkable woman who rebelled against expectations of Southern women in the early twentieth century. As a young woman, Peterkin married ...                See full summary »",Gayla Jamison,/name/nm2850711/,,,,
tt0382772,Kadre,1997,,,"Action, Biography, Drama",5,Add a Plot,Joel Lamangan,/name/nm0482774/,"Cesar Montano, 
Anjanette Abayari, 
Charlene Gonzales, 
Daniel Fernando","/name/nm0599004/,/name/nm0007776/,/name/nm1299595/,/name/nm0273075/",8,
tt0041101,Ivan Pavlov,1949,,93 min,"Biography, Drama",6.1,Biography of Russian scientist and teacher Ivan Pavlov (1846-1936) famed for his theory of conditioned reflexes.Stresses that he was no yes man but instead a true non conformist.,Grigoriy Roshal,/name/nm0742914/,"Aleksandr Borisov, 
Nina Alisova, 
Nikolai Plotnikov, 
Maryana Safonova","/name/nm0096835/,/name/nm0019712/,/name/nm0687451/,/name/nm1139603/",38,
tt0257923,Missing Boy,2000,,65 min,Biography,7.8,Indian boy adopted by Swedish couple goes back to India to find his family.,Tove Torbiornsson,/name/nm0867852/,,,7,
tt0417694,From Wharf Rats to Lords of the Docks,2007,,82 min,"Biography, Drama, History",8.9,Add a Plot,Haskell Wexler,/name/nm0005549/,"Edward Asner, 
Elliott Gould, 
Ian Ruskin","/name/nm0000799/,/name/nm0001285/,/name/nm0750823/",48,
tt0308754,Pieskariens,1973,,97 min,"Biography, Drama, History",,Add a Plot,Rostislav Goryayev,/name/nm0331413/,"Gunars Cilinskis, 
Lyudmila Maksakova, 
Yelena Alekseyeva, 
Rolands Zagorskis","/name/nm0157616/,/name/nm0538753/,/name/nm0017975/,/name/nm0951885/",,
tt6523734,My Heart Is an Octopus or My Father on the Shore of the Black Sea,2016,,112 min,"Animation, Biography, Crime",8,"As a story structure, it reminds a postmodern novel: fragmented, plot-less and on first view: chaotic. Individual pieces can be rearranged and each one has its own life. In terms of genre, ...                See full summary »",Neno Belchev,/name/nm8774553/,"Petar Atanasov, 
Ivan Barakov, 
Belcho Belchev, 
Neno Belchev","/name/nm8878265/,/name/nm8774562/,/name/nm8774557/,/name/nm8774553/",9,
tt8459124,Shurangama: The True Mind Unveiled,2017,,148 min,Biography,,"The buddhist sutra educational film, 'The Shurangama Righteousness', was produced by the Shi-Fang Leng Yan Academy of Rui Ji Si Monastery in Fujian, China. Made in 2015 -2017, the film is ...                See full summary »",di Zhang,/name/nm9860872/,,,,
tt2153694,Misyon: Dakpin si Bogart,1982,,,Biography,,"THE FILM STORY IS BASED ON THE LIFE OF JOSE TARUE VICENTE ON TONDO, MANILA.",Mike Relon Makiling,/name/nm1294496/,"Rhene Imperial, 
Efren Reyes Jr., 
Chanda Romero, 
Ernie Garcia","/name/nm1406886/,/name/nm1202543/,/name/nm0739360/,/name/nm1345062/",,
tt0213934,Netalji Palkar,1927,,,"Biography, History, War",,Add a Plot,"Keshavrao Dhaiber, 
Shantaram Rajaram Vankudre",/name/nm0223465/,"Balasaheb Yadav, 
Zunjrao Pawar, 
Anasuya, 
Ganpat Bakre","/name/nm0788391/,/name/nm0944830/,/name/nm14443189/,/name/nm3717468/,/name/nm0049231/",,
tt0025994,Willem van Oranje,1934,,75 min,"Biography, Drama, History",5.6,"The story of William of Orange is told in a series of short episodes, spanning his sudden rise to prince of Orange in 1544, his role during the Eighty Years War to his murder by Balthasar Gerards in 1584.",Jan Teunissen,/name/nm0856631/,"Cor Van der Lugt Melsert, 
Louise Kooiman, 
Willy Haak, 
Cor Hermus","/name/nm0886327/,/name/nm0465530/,/name/nm0351803/,/name/nm0379461/",16,
tt0042746,El morocho del Abasto: La vida de Carlos Gardel,1950,,92 min,"Biography, Drama, Musical",6.5,Add a Plot,Julio Rossi,/name/nm0744228/,"Tito Lusiardo, 
Rolando Chávez, 
Pierina Dealessi, 
Laura Hidalgo","/name/nm0527193/,/name/nm0161686/,/name/nm0212663/,/name/nm0383063/",8,
tt0277158,Molder of Dreams,1991,,,Biography,7.9,Add a Plot,Stephen Stiles,/name/nm0830202/,"Anthony Luke Lucero, 
Noah Blake, 
Jenee Bandler, 
Seth Howard","/name/nm0006603/,/name/nm0086676/,/name/nm0051754/,/name/nm0397596/",11,
tt13955908,Egypt October 2017,2017,,,Biography,,Add a Plot,Jonas Lohrmann,/name/nm11871133/,,,,
tt0274864,Solang' noch Unter'n Linden,1958,,97 min,"Biography, Music",,Add a Plot,Willi Kollo,/name/nm0464241/,"Jo Herbst, 
Wolfgang Gruner, 
Edith Schollwer, 
Bruno Fritz","/name/nm0378705/,/name/nm0344607/,/name/nm0774627/,/name/nm0296019/",,
tt11681890,Un Selfie avec Anton Tchekhov,2022,,,Biography,,Add a Plot,Dominique de Rivaz,/name/nm0211168/,"Dominique Bourquin, 
Anton Chekhov, 
Philippe Gray, 
Alexandra Karamisaris","/name/nm9121529/,/name/nm0155009/,/name/nm5058201/,/name/nm3448950/",,
tt1028579,Yeshua,1984,Not Rated,250 min,Biography,8.7,"A documentary series of five, fifty-minute episodes detailing the cultural- historical context of ancient Israel leading up to the life of Jesus Christ (or, in Hebrew, Yeshua Messiah). ...                See full summary »","Ardon Albrecht, 
John Meredyth Lucas",/name/nm0016918/,Oswald C.J. Hoffmann,"/name/nm0524188/,/name/nm2498990/",12,
tt2343483,El sacamantecas,1979,,65 min,Biography,,Add a Plot,"Jesús del Val, 
Juan Carlos Ruiz-de Gordoa",/name/nm4933583/,"Jose Ignacio Bajo, 
Txema Blasco, 
Ernesto Santolaya, 
Mary del Val","/name/nm4989905/,/name/nm4989970/,/name/nm0087687/,/name/nm4989765/,/name/nm4990928/",,
tt0175187,Solange Leben in mir ist,1965,,114 min,"Biography, Drama, War",7.8,The biography of the German socialistic politician Karl Liebknecht and his fight against World War I.,Günter Reisch,/name/nm0718383/,"Horst Schulze, 
Lyudmila Kasyanova, 
Rita Krips, 
Mikhail Ulyanov","/name/nm0776563/,/name/nm0440645/,/name/nm1081645/,/name/nm0880761/",41,
tt1681668,Finding Xanadu: The Life and Films of Samuel W. Truss,2010,,85 min,"Biography, Comedy, History",,His style was innovative. His stories were epic. His films were awful. A mockumentary about the life and films of director Samuel W. Truss.,Benjamin Lancaster,/name/nm3964535/,"Philip Stephenson, 
Maria Williams-Hawkins, 
Scott Goodman, 
Amanda Clark","/name/nm4014160/,/name/nm3971315/,/name/nm3268738/,/name/nm3977031/",,
tt1605696,Der junge Beethoven,2007,,60 min,Biography,,Add a Plot,Michael Meert,/name/nm1262592/,"Emmanuelle Collinet, 
Gabriel Denhoff, 
Julia Holmes, 
Volker Risch","/name/nm3818197/,/name/nm3818136/,/name/nm4503108/,/name/nm0728211/",,
tt2469910,Juan Marsé habla de Juan Marsé,2012,,97 min,Biography,8,"Film director and critic Augusto M. Torres makes a long interview with Barcelona's novelist Juan Marsé, in which he reviews his trajectory, without shying away from controversial issues ...                See full summary »",Augusto Martínez Torres,/name/nm0554937/,Juan Marsé,/name/nm0551394/,7,
tt15364116,Patachara,1964,,,"Biography, Drama",,Add a Plot,Wimalanath Dissanayake,/name/nm0228419/,"Bertram Fernando, 
Thalatha Gunasekara, 
Ananda Jayaratne, 
Nanda Kumari","/name/nm0273072/,/name/nm2637354/,/name/nm2860470/,/name/nm12907796/",,
tt20778050,The First Ladies: Hillary Clinton,2022,,52 min,Biography,,"Hillary Synopsis Hillary Diane Rodham was born on October 26th 1947 in Chicago, Illinois. She was raised with two younger brothers by her mother and father, Hugh and Dorothy Rodham, in Park...                See full summary »",Remarni Ramchaitar-Jackman,/name/nm13161706/,"Bill Clinton, 
Hillary Clinton, 
Gennifer Flowers, 
Dani States","/name/nm0001051/,/name/nm0166921/,/name/nm0283187/,/name/nm12522622/",,
tt14698886,Ashur Sargon Eskrya Memorial Tribute,2021,,121 min,Biography,,"A tribute to Assyrian humanitarian and activist Ashur Sargon Eskrya, 46, who passed away on April 9, 2021. It includes a narrative of Assyrian history, as well as footage of candlelight vigils from around the world in his memory.",Juliana Taimoorazy,/name/nm8188515/,"Juliana Taimoorazy, 
David Fischler, 
LaDawn Townsend, 
Alison Pure-Slovin","/name/nm8188515/,/name/nm12595037/,/name/nm12595038/,/name/nm12595039/",,
tt19514406,DVD/VHS Sammlung,2022,,10 min,"Biography, History",,Add a Plot,Moritz Sacher,/name/nm10585465/,Moritz Sacher,/name/nm10585465/,,
tt10243662,Dât Nuoc Dung Lên,1995,,111 min,"Biography, Drama, War",,Add a Plot,Duc Tien Le,/name/nm0862877/,Ksor Nham,/name/nm10647921/,,
tt5804162,The Luminescent Jewel,1967,,,"Biography, Drama, History",,Add a Plot,Esmail Koushan,/name/nm0476267/,"Fourouzan, 
Taghi Zohuri, 
Javad Ghaemmaghami, 
Jamileh","/name/nm1145299/,/name/nm1182873/,/name/nm1181284/,/name/nm2793481/",,
tt0309032,Velké dobrodruzství,1952,,103 min,"Adventure, Biography, Drama",6.8,Add a Plot,Milos Makovec,/name/nm0538709/,"Otomar Krejca, 
Antonie Hegerlíková, 
Jaroslav Marvan, 
Eduard Kohout","/name/nm0470718/,/name/nm0373745/,/name/nm0555494/,/name/nm0463451/",14,
tt6424606,Finding Saint Francis,2015,,75 min,"Biography, Drama, History",,"Peter Stone arrives at a Franciscan Friary for rest, Instead he is engaged in a film being made there about the Life of Saint Francis of Assisi. He leaves refreshed understanding a different way of being.","Paul Alexander, 
Paul Alexander",/name/nm0018662/,"Peter Stickney, 
Stephan Chase, 
Damien Thomas, 
Philippa Urquhart","/name/nm8708822/,/name/nm5705325/,/name/nm0153833/,/name/nm0858669/,/name/nm0882045/",,
tt15698872,Bill Scott: The Portrait of a Moose,2021,,122 min,Biography,,"A 2 hour long documentary based on the life and career of producer, writer and voice actor Bill Scott. Featuring interviews from those who worked with him and those who were inspired by him.",Amber Jones,/name/nm13035763/,"Carlos Alazraqui, 
Gregg Berger, 
Steve Blum, 
Ty Burrell","/name/nm0016141/,/name/nm0074185/,/name/nm0089707/,/name/nm0123092/",,
tt2090501,Francis of Brooklyn,2012,Not Rated,114 min,"Biography, Comedy, Drama",8.6,A Traumatized veteran's vision of Jesus leads him to renounce everything he owns and form a fraternity of oddball eccentrics to join him in Gospel poverty and homelessness on the streets of Brooklyn.,Josh Wick,/name/nm0993788/,"Veracity Butcher, 
Michael Cuomo, 
Eric M. Eskenazi, 
Charles Everett","/name/nm5465622/,/name/nm1591562/,/name/nm0260636/,/name/nm2684625/",14,
tt2099761,The Price of Power: William Goebel the Man and the Myth,2009,,,"Biography, History",9.2,Add a Plot,Tamara Gregory,/name/nm3928770/,"Carmen Geraci, 
Mark Nutter, 
Claude Miles, 
Russ Croley","/name/nm4752404/,/name/nm4752296/,/name/nm3014429/,/name/nm3016021/",7,
tt0172810,Mladá léta,1953,,110 min,"Biography, Drama, History",7,Add a Plot,Václav Krska,/name/nm0472406/,"Eduard Cupák, 
Natasa Tanská, 
Jarmila Kurandová, 
Jaroslav Vojta","/name/nm0192576/,/name/nm0849816/,/name/nm0475573/,/name/nm0901297/",13,
tt0487541,Alfredo Lim,1977,,,"Action, Biography",,Add a Plot,Jim Goldman,/name/nm0302619/,"Rudy Fernandez, 
Jean Saburit, 
Vivian Velez","/name/nm0273049/,/name/nm0754956/,/name/nm0892480/",,
tt0216030,Netaji Subhash Chandra Bose,1966,,150 min,"Biography, Drama",8,Add a Plot,Hemen Gupta,/name/nm0348472/,"Abhi Bhattacharya, 
Jaymala Adarsh, 
Ulhas, 
Kamal Kapoor","/name/nm0080337/,/name/nm1514719/,/name/nm0880419/,/name/nm0438477/",29,
tt0097683,Kramarz,1990,,90 min,"Biography, Drama",6.3,"The hardships of an ordinary street vendor from his troubled childhood, when he had to work to support his family, to disappointing adulthood, when he lost all the money he had several Times for various reasons.",Andrzej Baranski,/name/nm0053022/,"Roman Klosowski, 
Bozena Adamek, 
Artur Barcis, 
Bogusz Bilewski","/name/nm0460063/,/name/nm1230714/,/name/nm0054007/,/name/nm0082200/",62,
tt10513982,Lectura Ovidii,2019,,,Biography,,Add a Plot,Davide Cavuti,/name/nm4610432/,"Pino Ammendola, 
Angelica Cacciapaglia, 
Maddalena Crippa, 
Lino Guanciale","/name/nm0004258/,/name/nm5323480/,/name/nm0187897/,/name/nm3089570/",,
tt0266100,Znay nashikh!,1985,,,"Biography, Drama, History",,"In 1904, the Kazakh wrestler Hajj Mukan, inspired by the success of the Russian athlete Ivan Poddubny, the world champion in French wrestling, decided to play in the big arena. Hodja Mukan arrives in Paris and take two first places.",Sultan Khodzhikov,/name/nm0451738/,"Aleukhan Bekbulatov, 
Dmitriy Zolotukhin, 
Aleksandr Fufachov, 
Soslan Andiyev","/name/nm0067397/,/name/nm0957746/,/name/nm0297531/,/name/nm0027906/",,
tt6173954,Jamaica Through the Eyes of Carl Bradshaw,2015,,,Biography,,Add a Plot,George Tait,/name/nm8529360/,Carl Bradshaw,/name/nm0103470/,,
tt3571962,Santini's Netzwerk,2013,,85 min,"Biography, Music",,Many works of the history of European music would have been lost had it not been for Santini's collection.,Georg Brintrup,/name/nm0109716/,"Renato Scarpa, 
John Gayford, 
Maximilian Scheidt, 
Florian Steffens","/name/nm0769237/,/name/nm0310871/,/name/nm5807179/,/name/nm6330030/",,
tt15264636,Untitled biopic movie project,2022,,105 min,Biography,,Add a Plot,Piet Sonck,/name/nm3377357/,R. Kan Albay,/name/nm2349311/,,
tt4583448,La vera storia di Mamma Lucia,2015,,45 min,"Biography, Drama",9.4,"Set during the Second World War, is the story of Lucia Apicella, woman who dedicated himself to find the remains of the fallen soldiers, and then put them back together in boxes of zinc and...                See full summary »",Giuseppe Esposito,/name/nm7172824/,"Lucia Rossitto, 
Stefano Simondo, 
Fabio Rondinelli, 
Christian Roberto","/name/nm7244119/,/name/nm3715218/,/name/nm6310221/,/name/nm6463005/",25,
tt0039254,Caterina da Siena,1947,,110 min,"Biography, History",,Add a Plot,Oreste Palella,/name/nm0657509/,"Regana De Liguoro, 
Rina De Liguoro, 
Teresa Mariani, 
Diego Muni","/name/nm0209739/,/name/nm0209740/,/name/nm1015231/,/name/nm0612845/",,
tt2116917,Ne idet...,1994,,50 min,Biography,,Add a Plot,Anatoly Vasilyev,/name/nm4780860/,"Natalya Andreychenko, 
Alla Balter, 
Albert Filozov, 
Yuri Grebenshchikov","/name/nm0028907/,/name/nm0051193/,/name/nm0277298/,/name/nm0337370/",,
tt1754233,Mtm 548,2010,,52 min,"Animation, Biography, History",,Add a Plot,Claudio Costa,/name/nm1297226/,"Sergio Denti, 
Pietro Pace, 
James Jesus Angleton, 
Mario Arillo","/name/nm4144121/,/name/nm4145411/,/name/nm3244067/,/name/nm4168807/",,
tt4312168,The New Wave of R&B,2014,,,Biography,,Add a Plot,Eddie Barreiro,/name/nm3371604/,Miguel,/name/nm4260015/,,
tt1966478,Il cacciatore del cielo,2011,,69 min,"Biography, History",8.5,Add a Plot,Claudio Costa,/name/nm1297226/,"Luigi Gorrini, 
Bruno Cartosio, 
Mario Cavatore, 
Carlo Cucchi","/name/nm4512385/,/name/nm4514931/,/name/nm4514889/,/name/nm0190949/",10,
tt0035260,Rita da Cascia,1943,,83 min,Biography,,"The story of Saint Rita of Cascia,a rare example of mother and wife. Rita,daughter of a couple of poor peasants, is promised to God.One day, she saves a killer from death.He wants to marry ...                See full summary »",Antonio Leonviola,/name/nm0503135/,"Elena Zareschi, 
Ugo Sasso, 
Marcello Giorda, 
Elodia Maresca","/name/nm0953447/,/name/nm0033982/,/name/nm0320278/,/name/nm0546491/",,
tt0757327,Sendong Sungkit,1984,,,"Action, Biography",,ROSENDO DELA PAZ IS THE SUBJECT OF THE BIOFLICK.,Arturo San Agustin,/name/nm1920687/,"Anthony Alonzo, 
Liz Alindogan, 
Anna Marie Gutierrez, 
Paquito Diaz","/name/nm0022300/,/name/nm1392981/,/name/nm0349333/,/name/nm0246703/",,
tt0236652,Ra Navghan,1925,,,"Biography, Drama, History",,Add a Plot,Bhagwati Prasad Mishra,/name/nm0592785/,"Zubeida, 
Elizer, 
Madanrai Vakil, 
Zillu","/name/nm0958239/,/name/nm0253769/,/name/nm0883388/,/name/nm7284493/",,
tt0217739,Porfirio Díaz,1944,,101 min,"Adventure, Biography, Drama",4.3,Add a Plot,"Rafael M. Saavedra, 
Raphael J. Sevilla",/name/nm0754441/,"Emilio Brillas, 
Asunción Casal, 
Fernando Curiel, 
Mimí Derba","/name/nm0786470/,/name/nm0109372/,/name/nm0142777/,/name/nm0192699/,/name/nm0220230/",8,
tt2553644,Milutin Milankovic: Putnik kroz Vasionu i vekove,2007,,90 min,Biography,,Add a Plot,Dusan Vulekovic,/name/nm5412691/,Dusan Pocek,/name/nm0687836/,,
tt21328078,Syn rybaka,1929,,,Biography,,Add a Plot,Aleksandr Ivanovsky,/name/nm0412159/,"Ivan Khudoleyev, 
Pyotr Podvalnyy, 
Olga Rozevskaya, 
Nikolai Simonov","/name/nm0451999/,/name/nm0688082/,/name/nm13861925/,/name/nm0800660/",,
tt13832474,Rosendo Fierro: El correo de Villa,1989,,90 min,"Action, Biography, Drama",,"A teacher tells his students the story of Rosendo Fierro, who was a messenger in the Revolution.","Roberto Sala Blanco, 
Tito Novaro",/name/nm0757392/,"Juan Valentín, 
Fernando Casanova, 
Pedro Armendáriz Jr., 
Pedro Infante Jr.","/name/nm0545580/,/name/nm0884408/,/name/nm0142914/,/name/nm0001917/,/name/nm0408600/",,
tt21371210,An Junggeun sagi,1946,,,"Biography, Drama",,"Biographical film about guerrilla resistance leader An Jung-geun, who assassinated former Japanese resident general Ito Hirobumi (signer of the ""Treaty of the Protectorate of Japan over Korea"", 1905) in Harbin on October 29, 1909.",Ku-yeong Lee,/name/nm1081713/,"Won-deul Tan, 
Lee Up-Dong, 
Baek-myeong Yang","/name/nm13880576/,/name/nm10492442/,/name/nm13880575/",,
tt5004908,The Calligraphy Master,2015,,,Biography,6.2,Add a Plot,Yinnan Ding,/name/nm0948097/,"Qian Cheng, 
Xiangyu Kong, 
Lin Liu, 
Enran Ma","/name/nm2046137/,/name/nm1090287/,/name/nm0514970/,/name/nm1252311/",44,
tt3505042,A Woman Shook the Throne of Egypt,1995,,141 min,"Biography, Drama, History",5.4,Add a Plot,Nader Galal,/name/nm0301580/,"Nadia El Gendy, 
Farouk Al-Fishawy, 
Mahmoud Hemida, 
Nasser Abdel-Rahmane","/name/nm1597002/,/name/nm1158284/,/name/nm0375990/,/name/nm0008160/",86,
tt9842678,Entierro,2019,,67 min,Biography,,The documentary film was born with the idea of telling facts that really happened in the history of the famous Chilean artist Carmengloria Morales through her art and her relationship with music.,Maura Morales Bergmann,/name/nm1203591/,"Jorge Arriagada, 
Manuela Martelli, 
Carmengloria Morales","/name/nm0005948/,/name/nm1443757/,/name/nm10504395/",,
tt0821955,"Antonio di Padova, Il santo dei miracoli",1931,G,90 min,Biography,5.8,The life of Saint Anthony of Padua taped in Italy and hosted by Bob and Penny Lord.,Giulio Antamoro,/name/nm0030748/,"Carlo Pinzauti, 
Ello Cosci, 
Ruggero Barni, 
Armando Casini","/name/nm2306446/,/name/nm0181747/,/name/nm0056080/,/name/nm2617731/",16,
tt13385142,Trixie,2020,,80 min,Biography,,"Sensitive portrait of Trixie, an extraordinary woman who testifies to her experience as a dancer and choreographer. Her personal experiences show a life fascinated by the great icons of ...                See full summary »",Bastien Genoux,/name/nm2083533/,Beatrice Cordua,/name/nm0179677/,,
tt2296623,A Mime's Life,2009,,63 min,Biography,,Add a Plot,Michael P. DiPaolo,/name/nm0228104/,"Richmond Shepard, 
Vonda Shepard, 
Steve Allen, 
Milton Berle","/name/nm0791674/,/name/nm0005423/,/name/nm0006752/,/name/nm0000926/",,
tt1615843,"Fontana, la frontera interior",2009,,115 min,"Biography, War",6.1,"Tells the exploits of Luís Jorge Fontana, founder of Formosa.",Juan Bautista Stagnaro,/name/nm0821412/,"Jorge D'Elía, 
Guillermo Pfening, 
Pablo Ribba","/name/nm0195639/,/name/nm1166977/,/name/nm1280974/",11,
tt2017479,Bul,2011,,85 min,"Biography, Comedy, Drama",,Add a Plot,Dieter Marsoner,/name/nm3565266/,"Roland Gögele, 
Marlies Heiss, 
Kurt Hofer, 
Asmira Nalic","/name/nm4668889/,/name/nm4649007/,/name/nm3220225/,/name/nm4659514/",,
tt1194660,The Homeless Student,2008,,116 min,"Biography, Drama, Family",6.3,"Based on autobiographical novel ""The Homeless Junior High School Student"" by Hiroshi Tamura. He was homeless during his high school days after the breakup of his parents.",Tomoyuki Furumaya,/name/nm0299197/,"Teppei Koike, 
Akihiro Nishino, 
Chizuru Ikewaki, 
Issei Ogata","/name/nm1955987/,/name/nm2069145/,/name/nm0407514/,/name/nm0644521/",127,
tt0173471,Z mého zivota,1955,,,"Biography, Music",6.4,"A musical biography of Czech composer Bedrich Smetana.From My Life, which is the English translation of the title, is also the name given to his String Quartet No.1.",Václav Krska,/name/nm0472406/,"Karel Höger, 
Zdenka Procházková, 
Lída Vendlová, 
Jaromír Spal","/name/nm0405859/,/name/nm0698324/,/name/nm1050689/,/name/nm0819998/",20,
tt11808162,Alaska Long Hunters,2020,,53 min,"Adventure, Biography",6.5,"A true life adventure set in 60's Alaska, Documenting a young pilots life who through it all, meets his creator God and finds life's true meaning. Based on the book ""Last of the Long ...                See full summary »",Mark D. Rose,/name/nm11313413/,"Luke Harger, 
Chandler Oja, 
Mark Rose, 
Mark D. Rose","/name/nm11359212/,/name/nm11066875/,/name/nm11359211/,/name/nm11313413/",17,
tt0099584,Of Flesh and Blood,1990,Not Rated,90 min,"Biography, Drama",6.4,"A man's entry into the world of pornographic film soon leads to fame, but also a world of drugs, crime and depravity.",Jeff Mentges,/name/nm0579866/,"Breon, 
Dick Bangham, 
Joe Lee, 
John F. Simmons","/name/nm2898848/,/name/nm2900544/,/name/nm1362569/,/name/nm2900026/",15,
tt14126610,Quo Vadis? I,2020,,86 min,Biography,,"René Viénet answers many questions about his journey and some of his many struggles and activities as a writer, filmmaker, publisher, distributor, member of the Situationist International, ...                See full summary »","Bertrand Renaudineau, 
René Viénet",/name/nm7477196/,René Viénet,"/name/nm0896743/,/name/nm0896743/",,
tt13927186,Magdolna,2020,,,Biography,,Add a Plot,Tamás Buvári,/name/nm1384300/,"Villö Buvári, 
Katica Nagy","/name/nm7013694/,/name/nm6331240/",,
tt5963614,Brave Heart (Jidd Jagnyachi),2017,,,Biography,,"a father producing a film in memory of his son? Sachidanand Karkhanis had a son Nikhil, a brilliant software engineer, who fought a brave battle against a deadly spinal ailment which ...                See full summary »",Das Babu,/name/nm8359819/,"Ila Bhate, 
Vijay Chavan, 
Sulabha Deshpande, 
Prashant Gurav","/name/nm3600978/,/name/nm5706935/,/name/nm0221222/,/name/nm8359825/",,
tt6299672,Dionysios Solomos,2001,,,Biography,,Add a Plot,Dionysis Zourbanos,/name/nm2634860/,"Lazaros Georgakopoulos, 
Massimo Girotti, 
Noni Ioannidou, 
Dimitris Katalifos","/name/nm0313318/,/name/nm0320988/,/name/nm0409520/,/name/nm0441128/",,
tt0958854,The Last Wright,2008,,60 min,Biography,8,Frank Lloyd Wright's last standing hotel reflects a century of change in a Midwest city.,Lucille Carra,/name/nm0139913/,"Peggy Bang, 
Arthur Fischbeck, 
Terry Harrison, 
Bruce Brooks Pfeiffer","/name/nm3419901/,/name/nm3445633/,/name/nm3446627/,/name/nm3360231/",6,
